year,race_eth,sex,age,population
2004,hispanic,male,62,44958.859075664004
2004,hispanic,male,63,42714.489983089
2004,hispanic,male,64,40454.81613168199
2004,hispanic,male,65,37871.542814746004
2004,hispanic,male,66,35488.855959381006
2004,hispanic,male,67,33692.82237086599
2004,hispanic,male,68,32152.343707048996
2004,hispanic,male,69,30612.980700476997
2004,hispanic,male,70,27951.489287732
2004,hispanic,male,71,26620.862007737996
2004,hispanic,male,72,25903.276149213998
2004,hispanic,male,73,25481.043883177
2004,hispanic,male,74,24107.273356570004
2004,hispanic,male,75,21552.574542712002
2004,hispanic,male,76,19905.375367565
2004,hispanic,male,77,18393.710611091996
2004,hispanic,male,78,16959.2594587
2004,hispanic,male,79,15598.387911144999
2004,hispanic,male,80,14609.618862285997
2004,hispanic,male,81,12865.773820722
2004,hispanic,male,82,11042.165531422
2004,hispanic,male,83,9125.43878007
2004,hispanic,male,84,7750.696732452001
2004,hispanic,male,85,6125.769944475
2004,hispanic,male,86,5018.565052409
2004,hispanic,male,87,4008.4265080049995
2004,hispanic,male,88,3449.2238809960004
2004,hispanic,male,89,2811.7649443709997
2004,hispanic,male,90,2349.2153058220006
2004,hispanic,male,91,1998.46319783
2004,hispanic,male,92,1586.6905312200001
2004,hispanic,male,93,1142.176941277
2004,hispanic,male,94,825.4572633089999
2004,hispanic,male,95,567.3889169939999
2004,hispanic,male,96,441.15661669
2004,hispanic,male,97,296.087797757
2004,hispanic,male,98,196.531659336
2004,hispanic,male,99,140.15657327399998
2004,hispanic,male,100,129.79997206999997
2004,white,female,0,145138.97623190202
2004,white,female,1,145071.881381228
2004,white,female,2,144124.754063632
2004,white,female,3,147323.540531241
2004,white,female,4,148334.50392570603
2004,white,female,5,149591.682417188
2004,white,female,6,151522.728884906
2004,white,female,7,155754.97497229697
2004,white,female,8,163392.808710423
2004,white,female,9,168660.247054214
2004,white,female,10,172943.94872776797
2004,white,female,11,176719.86623987503
2004,white,female,12,181985.30580211402
2004,white,female,13,185639.820978957
2004,white,female,14,183625.17625409702
2004,white,female,15,179410.49627446203
2004,white,female,16,178491.033521886
2004,white,female,17,181362.03249460502
2004,white,female,18,187126.42248917598
2004,white,female,19,188996.38906900003
2004,white,female,20,186726.436659948
2004,white,female,21,184831.56507682602
2004,white,female,22,183437.739902429
2004,white,female,23,181209.14256988
2004,white,female,24,174067.953383805
2004,white,female,25,169524.178006405
2004,white,female,26,166807.301729713
2004,white,female,27,168929.687279585
2004,white,female,28,172310.183307292
2004,white,female,29,174249.26766227902
2004,white,female,30,175072.83870041798
2004,white,female,31,180614.069611568
2004,white,female,32,196033.026031846
2004,white,female,33,213350.033694653
2004,white,female,34,219025.612002454
2004,white,female,35,212172.33196022097
2004,white,female,36,209611.40548509502
2004,white,female,37,214002.50340279302
2004,white,female,38,226371.802238991
2004,white,female,39,244814.347374539
2004,white,female,40,253587.02784569497
2004,white,female,41,258934.09395701397
2004,white,female,42,266082.132872247
2004,white,female,43,272093.074656593
2004,white,female,44,273459.78581714607
2004,white,female,45,268986.922521941
2004,white,female,46,270821.993094801
2004,white,female,47,269225.097430991
2004,white,female,48,267002.53153157403
2004,white,female,49,266457.09856539697
2004,white,female,50,260713.547809486
2004,white,female,51,255246.947166241
2004,white,female,52,248319.08959222503
2004,white,female,53,244431.88037347203
2004,white,female,54,244071.814010669
2004,white,female,55,242753.68750442698
2004,white,female,56,247149.576939549
2004,white,female,57,231400.44982849597
2004,white,female,58,199861.15458195104
2004,white,female,59,190720.13284498005
2004,white,female,60,188888.017345731
2004,white,female,61,182256.44074175198
2004,white,female,62,164741.227851197
2004,white,female,63,152905.252144697
2004,white,female,64,147562.604212541
2004,white,female,65,142619.18129365897
2004,white,female,66,137406.96111524396
2004,white,female,67,132047.750261073
2004,white,female,68,128834.54158233199
2004,white,female,69,126671.92504561799
2004,white,female,70,121942.51861508799
2004,white,female,71,121220.155144031
2004,white,female,72,121759.668643499
2004,white,female,73,123381.18685355998
2004,white,female,74,123134.28555586799
2004,white,female,75,120782.607040175
2004,white,female,76,121481.596546305
2004,white,female,77,122217.37998920298
2004,white,female,78,122520.17411273299
2004,white,female,79,121903.518145184
2004,white,female,80,116539.01774888998
2004,white,female,81,110923.531861542
2004,white,female,82,106143.913243822
2004,white,female,83,97219.233568038
2004,white,female,84,86230.64614522501
2004,white,female,85,76583.547692095
2004,white,female,86,67642.19310867699
2004,white,female,87,59825.15350916199
2004,white,female,88,53488.603790833
2004,white,female,89,47541.249285735
2004,white,female,90,40656.92552609101
2004,white,female,91,33926.410131545
2004,white,female,92,27511.44329895
2004,white,female,93,22294.841640042003
2004,white,female,94,17713.188793873996
2004,white,female,95,13283.907062967999
2004,white,female,96,10193.906652988
2004,white,female,97,7323.356918452
2004,white,female,98,5255.731768377
2004,white,female,99,3703.6120262640006
2004,white,female,100,3940.3031397760005
2004,white,male,0,152506.191845974
2004,white,male,1,152613.62487457303
2004,white,male,2,153088.47051028197
2004,white,male,3,155988.58192933904
2004,white,male,4,155944.00725839002
2004,white,male,5,157595.04306233703
2004,white,male,6,159769.88188492897
2004,white,male,7,164639.111194961
2004,white,male,8,172538.65652159002
2004,white,male,9,178356.97922314602
2004,white,male,10,183584.11707694602
2004,white,male,11,188600.208408275
2004,white,male,12,193694.73267123097
2004,white,male,13,199408.351729883
2004,white,male,14,194397.96138795099
2004,white,male,15,190219.100259985
2004,white,male,16,188015.50450707803
2004,white,male,17,191899.711954628
2004,white,male,18,200868.792324287
2004,white,male,19,202497.684237434
2004,white,male,20,206243.570186971
2004,white,male,21,203106.21195374598
2004,white,male,22,195505.111300628
2004,white,male,23,194442.784569076
2004,white,male,24,186210.38266057803
2004,white,male,25,181229.14243385597
2004,white,male,26,179646.56989889996
2004,white,male,27,178439.25146774197
2004,white,male,28,182172.263282751
2004,white,male,29,185086.329833048
2004,white,male,30,185387.630901038
2004,white,male,31,190530.98751781197
2004,white,male,32,206107.129024896
2004,white,male,33,223922.77641989902
2004,white,male,34,229463.52681161102
2004,white,male,35,222125.97361940402
2004,white,male,36,219985.77050437898
2004,white,male,37,224456.066112361
2004,white,male,38,237580.23061921797
2004,white,male,39,255964.65772448695
2004,white,male,40,263215.22794767097
2004,white,male,41,268290.163161517
2004,white,male,42,275656.99054300704
2004,white,male,43,281512.523510133
2004,white,male,44,284761.476568423
2004,white,male,45,278328.59155537596
2004,white,male,46,278885.4563180001
2004,white,male,47,274951.98056199995
2004,white,male,48,271583.2718179211
2004,white,male,49,269819.10915995005
2004,white,male,50,261634.574746315
2004,white,male,51,254652.095423146
2004,white,male,52,247147.947295396
2004,white,male,53,242559.419160867
2004,white,male,54,243129.17357574304
2004,white,male,55,239669.09219108702
2004,white,male,56,244132.63276153398
2004,white,male,57,228900.66626403597
2004,white,male,58,195762.60509156802
2004,white,male,59,185583.47556190705
2004,white,male,60,182781.573158372
2004,white,male,61,174395.842011804
2004,white,male,62,156387.715353404
2004,white,male,63,144363.19260948
2004,white,male,64,138728.23756274
2004,white,male,65,132545.27231919405
2004,white,male,66,126389.557758228
2004,white,male,67,118918.96929373499
2004,white,male,68,115251.26428650497
2004,white,male,69,112548.99452093002
2004,white,male,70,107253.18291945802
2004,white,male,71,105740.46726468601
2004,white,male,72,105777.98339410001
2004,white,male,73,105293.96729826098
2004,white,male,74,102384.65005364399
2004,white,male,75,96369.80664687298
2004,white,male,76,93209.90083894302
2004,white,male,77,89241.97206034299
2004,white,male,78,86498.65261651
2004,white,male,79,84239.404147636
2004,white,male,80,79550.555903643
2004,white,male,81,74430.757976211
2004,white,male,82,70980.44915367701
2004,white,male,83,63842.12119096899
2004,white,male,84,54582.13976946499
2004,white,male,85,46593.938819943
2004,white,male,86,40198.815653672005
2004,white,male,87,33754.683913573
2004,white,male,88,28225.399362548997
2004,white,male,89,23696.831567982998
2004,white,male,90,18738.781575833003
2004,white,male,91,14476.765894727
2004,white,male,92,10956.053286827002
2004,white,male,93,7849.127627243999
2004,white,male,94,5620.493386891002
2004,white,male,95,3941.5292662799993
2004,white,male,96,2591.9845025360005
2004,white,male,97,1626.122874426
2004,white,male,98,1012.6050953779999
2004,white,male,99,646.46365837
2004,white,male,100,865.1086552370002
2005,black,female,0,25980.854231471996
2005,black,female,1,26081.227411521002
2005,black,female,2,26886.265340309
2005,black,female,3,27909.546469432
2005,black,female,4,29183.698024665002
2005,black,female,5,29815.219587622
2005,black,female,6,30874.908109949
2005,black,female,7,31622.642119185002
2005,black,female,8,32932.230560286
2005,black,female,9,34777.32255701101
2005,black,female,10,36525.487750224995
2005,black,female,11,37367.42513675599
2005,black,female,12,37942.99509082
2005,black,female,13,38634.072186709
2005,black,female,14,39168.446654647996
2005,black,female,15,38793.053231968996
2005,black,female,16,37211.079245389
2005,black,female,17,35830.07104721099
2005,black,female,18,35170.849258407005
2005,black,female,19,34754.089248585995
2005,black,female,20,33190.445633537005
2005,black,female,21,32112.97263816
2005,black,female,22,31645.905525974005
2005,black,female,23,30790.498521534
2005,black,female,24,30996.640336184
2005,black,female,25,30183.600759857007
2005,black,female,26,29440.694938011
2005,black,female,27,28618.181528881
2005,black,female,28,28489.100997016998
2005,black,female,29,29149.63087687399
2005,black,female,30,28721.741834349
2005,black,female,31,28398.407164859
2005,black,female,32,29295.632647628
2005,black,female,33,31640.777727140005
2005,black,female,34,34706.260723735
2005,black,female,35,34572.73850958599
2005,black,female,36,32823.078001684
2005,black,female,37,33021.270283334
2005,black,female,38,34164.605976216
2005,black,female,39,36444.651931270004
2005,black,female,40,37765.679440178996
2005,black,female,41,37424.240489717995
2005,black,female,42,37525.836020705
2005,black,female,43,38261.858373273004
2005,black,female,44,38961.24563288099
2005,black,female,45,38437.630787574
2005,black,female,46,36342.451034865
2005,black,female,47,35567.85608882501
2005,black,female,48,34442.651285595
2005,black,female,49,33595.051474021
2005,black,female,50,32306.997182569998
2005,black,female,51,30307.930062272997
2005,black,female,52,29060.478105685004
2005,black,female,53,28160.685224038996
2005,black,female,54,28078.614605404004
2005,black,female,55,27563.912953894
2005,black,female,56,25986.841819381996
2005,black,female,57,24299.65441234701
2005,black,female,58,21726.004581676003
2005,black,female,59,19782.684779459
2005,black,female,60,19060.7335829
2005,black,female,61,18686.880251194998
2005,black,female,62,17787.98666248
2005,black,female,63,16700.666476252998
2005,black,female,64,16097.45863863
2005,black,female,65,15842.796705571
2005,black,female,66,14832.114666107002
2005,black,female,67,14141.699773302
2005,black,female,68,13413.513785566
2005,black,female,69,13139.602398396
2005,black,female,70,12731.456459137999
2005,black,female,71,11837.006706744003
2005,black,female,72,10959.791554528001
2005,black,female,73,10125.746858206
2005,black,female,74,9946.576300726003
2005,black,female,75,9728.966373606
2005,black,female,76,8990.983374071999
2005,black,female,77,8673.386178802997
2005,black,female,78,8391.491479467
2005,black,female,79,8052.591111867
2005,black,female,80,7587.951724246
2005,black,female,81,7032.393773749
2005,black,female,82,6397.703056648001
2005,black,female,83,5910.583383372999
2005,black,female,84,5405.158552146999
2005,black,female,85,4990.9248710209995
2005,black,female,86,4120.905684673999
2005,black,female,87,3647.0525214069994
2005,black,female,88,3213.3960661049996
2005,black,female,89,2758.133148593
2005,black,female,90,2389.7903493210006
2005,black,female,91,2115.013663925
2005,black,female,92,1790.116488781
2005,black,female,93,1417.3124057320001
2005,black,female,94,1165.456772951
2005,black,female,95,891.2838937280001
2005,black,female,96,723.620534959
2005,black,female,97,482.324552163
2005,black,female,98,364.824053101
2005,black,female,99,298.98284282
2005,black,female,100,219.765291419
2005,black,male,0,27103.783511245998
2005,black,male,1,27347.004209337
2005,black,male,2,28063.445735415997
2005,black,male,3,28569.80262394
2005,black,male,4,29724.363548330002
2005,black,male,5,30922.617185356
2005,black,male,6,32011.888187226
2005,black,male,7,32664.615775075996
2005,black,male,8,34168.743068393
2005,black,male,9,36211.592488430004
2005,black,male,10,37750.430158217
2005,black,male,11,38720.471070038
2005,black,male,12,39400.129892921
2005,black,male,13,39927.65179018701
2005,black,male,14,40406.981555746
2005,black,male,15,39597.826553484
2005,black,male,16,38048.734259572
2005,black,male,17,36746.409725244
2005,black,male,18,36500.71397083199
2005,black,male,19,36695.23462041799
2005,black,male,20,35795.337703481
2005,black,male,21,34644.097728978
2005,black,male,22,34621.393235241005
2005,black,male,23,33180.14666698099
2005,black,male,24,33125.374395927
2005,black,male,25,31894.504780392992
2005,black,male,26,30695.930511112998
2005,black,male,27,29643.041104705
2005,black,male,28,29055.276757866002
2005,black,male,29,29186.559094337004
2005,black,male,30,28637.243911202
2005,black,male,31,28443.114049279
2005,black,male,32,29373.995139507002
2005,black,male,33,31640.500680561
2005,black,male,34,34604.45335242501
2005,black,male,35,34762.540678148
2005,black,male,36,33133.236546739
2005,black,male,37,32798.080132118004
2005,black,male,38,34131.79910576701
2005,black,male,39,36422.29244771499
2005,black,male,40,37931.281444844004
2005,black,male,41,37278.11827404799
2005,black,male,42,37292.663297668005
2005,black,male,43,37875.754532872
2005,black,male,44,38763.75510117599
2005,black,male,45,38305.83500117999
2005,black,male,46,36140.54427152
