"","year","sex","age_group","cod","race_eth","deaths"
"1763",2014,"male","45-49","all_cause","hispanic",1233
"1764",2014,"male","45-49","all_cause","white",1889
"1765",2014,"female","5-9","all_cause","black",NA
"1766",2014,"female","5-9","all_cause","hispanic",39
"1767",2014,"female","5-9","all_cause","white",37
"1768",2014,"male","5-9","all_cause","black",10
"1769",2014,"male","5-9","all_cause","hispanic",84
"1770",2014,"male","5-9","all_cause","white",27
"1771",2014,"female","50-54","all_cause","black",532
"1772",2014,"female","50-54","all_cause","hispanic",915
"1773",2014,"female","50-54","all_cause","white",2058
"1774",2014,"male","50-54","all_cause","black",682
"1775",2014,"male","50-54","all_cause","hispanic",1742
"1776",2014,"male","50-54","all_cause","white",3373
"1777",2014,"female","55-59","all_cause","black",754
"1778",2014,"female","55-59","all_cause","hispanic",1198
"1779",2014,"female","55-59","all_cause","white",3153
"1780",2014,"male","55-59","all_cause","black",1002
"1781",2014,"male","55-59","all_cause","hispanic",2042
"1782",2014,"male","55-59","all_cause","white",5108
"1783",2014,"female","60-64","all_cause","black",781
"1784",2014,"female","60-64","all_cause","hispanic",1420
"1785",2014,"female","60-64","all_cause","white",3975
"1786",2014,"male","60-64","all_cause","black",1168
"1787",2014,"male","60-64","all_cause","hispanic",2096
"1788",2014,"male","60-64","all_cause","white",6475
"1789",2014,"female","65-69","all_cause","black",782
"1790",2014,"female","65-69","all_cause","hispanic",1482
"1791",2014,"female","65-69","all_cause","white",5130
"1792",2014,"male","65-69","all_cause","black",1043
"1793",2014,"male","65-69","all_cause","hispanic",2004
"1794",2014,"male","65-69","all_cause","white",7331
"1795",2014,"female","70-74","all_cause","black",799
"1796",2014,"female","70-74","all_cause","hispanic",1590
"1797",2014,"female","70-74","all_cause","white",6004
"1798",2014,"male","70-74","all_cause","black",1000
"1799",2014,"male","70-74","all_cause","hispanic",1994
"1800",2014,"male","70-74","all_cause","white",7898
"1801",2014,"female","75-79","all_cause","black",945
"1802",2014,"female","75-79","all_cause","hispanic",2018
"1803",2014,"female","75-79","all_cause","white",7562
"1804",2014,"male","75-79","all_cause","black",1042
"1805",2014,"male","75-79","all_cause","hispanic",2147
"1806",2014,"male","75-79","all_cause","white",8620
"1807",2014,"female","80-84","all_cause","black",996
"1808",2014,"female","80-84","all_cause","hispanic",2430
"1809",2014,"female","80-84","all_cause","white",10411
"1810",2014,"male","80-84","all_cause","black",884
"1811",2014,"male","80-84","all_cause","hispanic",2309
"1812",2014,"male","80-84","all_cause","white",10962
"1813",2014,"female","85-89","all_cause","black",997
"1814",2014,"female","85-89","all_cause","hispanic",2828
"1815",2014,"female","85-89","all_cause","white",14292
"1816",2014,"male","85-89","all_cause","black",658
"1817",2014,"male","85-89","all_cause","hispanic",2142
"1818",2014,"male","85-89","all_cause","white",11430
"1819",2014,"female","90+","all_cause","black",1299
"1820",2014,"female","90+","all_cause","hispanic",3188
"1821",2014,"female","90+","all_cause","white",22255
"1822",2014,"male","90+","all_cause","black",602
"1823",2014,"male","90+","all_cause","hispanic",1849
"1824",2014,"male","90+","all_cause","white",12069
"1825",2015,"female","0-4","all_cause","black",104
"1826",2015,"female","0-4","all_cause","hispanic",603
"1827",2015,"female","0-4","all_cause","white",283
"1828",2015,"male","0-4","all_cause","black",190
"1829",2015,"male","0-4","all_cause","hispanic",690
"1830",2015,"male","0-4","all_cause","white",363
"1831",2015,"female","10-14","all_cause","black",NA
"1832",2015,"female","10-14","all_cause","hispanic",56
"1833",2015,"female","10-14","all_cause","white",46
"1834",2015,"male","10-14","all_cause","black",19
"1835",2015,"male","10-14","all_cause","hispanic",84
"1836",2015,"male","10-14","all_cause","white",39
"1837",2015,"female","15-19","all_cause","black",28
"1838",2015,"female","15-19","all_cause","hispanic",143
"1839",2015,"female","15-19","all_cause","white",91
"1840",2015,"male","15-19","all_cause","black",92
"1841",2015,"male","15-19","all_cause","hispanic",397
"1842",2015,"male","15-19","all_cause","white",198
"1843",2015,"female","20-24","all_cause","black",48
"1844",2015,"female","20-24","all_cause","hispanic",202
"1845",2015,"female","20-24","all_cause","white",175
"1846",2015,"male","20-24","all_cause","black",198
"1847",2015,"male","20-24","all_cause","hispanic",719
"1848",2015,"male","20-24","all_cause","white",503
"1849",2015,"female","25-29","all_cause","black",83
"1850",2015,"female","25-29","all_cause","hispanic",201
"1851",2015,"female","25-29","all_cause","white",257
"1852",2015,"male","25-29","all_cause","black",219
"1853",2015,"male","25-29","all_cause","hispanic",675
"1854",2015,"male","25-29","all_cause","white",679
"1855",2015,"female","30-34","all_cause","black",95
"1856",2015,"female","30-34","all_cause","hispanic",266
"1857",2015,"female","30-34","all_cause","white",302
"1858",2015,"male","30-34","all_cause","black",196
"1859",2015,"male","30-34","all_cause","hispanic",675
"1860",2015,"male","30-34","all_cause","white",691
"1861",2015,"female","35-39","all_cause","black",137
"1862",2015,"female","35-39","all_cause","hispanic",345
"1863",2015,"female","35-39","all_cause","white",386
"1864",2015,"male","35-39","all_cause","black",238
"1865",2015,"male","35-39","all_cause","hispanic",752
"1866",2015,"male","35-39","all_cause","white",835
"1867",2015,"female","40-44","all_cause","black",189
"1868",2015,"female","40-44","all_cause","hispanic",493
"1869",2015,"female","40-44","all_cause","white",599
"1870",2015,"male","40-44","all_cause","black",274
"1871",2015,"male","40-44","all_cause","hispanic",907
"1872",2015,"male","40-44","all_cause","white",1058
"1873",2015,"female","45-49","all_cause","black",286
"1874",2015,"female","45-49","all_cause","hispanic",674
"1875",2015,"female","45-49","all_cause","white",1103
"1876",2015,"male","45-49","all_cause","black",401
"1877",2015,"male","45-49","all_cause","hispanic",1285
"1878",2015,"male","45-49","all_cause","white",1847
"1879",2015,"female","5-9","all_cause","black",NA
"1880",2015,"female","5-9","all_cause","hispanic",38
"1881",2015,"female","5-9","all_cause","white",28
"1882",2015,"male","5-9","all_cause","black",16
"1883",2015,"male","5-9","all_cause","hispanic",64
"1884",2015,"male","5-9","all_cause","white",35
"1885",2015,"female","50-54","all_cause","black",537
"1886",2015,"female","50-54","all_cause","hispanic",973
"1887",2015,"female","50-54","all_cause","white",2095
"1888",2015,"male","50-54","all_cause","black",700
"1889",2015,"male","50-54","all_cause","hispanic",1762
"1890",2015,"male","50-54","all_cause","white",3190
"1891",2015,"female","55-59","all_cause","black",713
"1892",2015,"female","55-59","all_cause","hispanic",1178
"1893",2015,"female","55-59","all_cause","white",3145
"1894",2015,"male","55-59","all_cause","black",1064
"1895",2015,"male","55-59","all_cause","hispanic",2221
"1896",2015,"male","55-59","all_cause","white",5122
"1897",2015,"female","60-64","all_cause","black",819
"1898",2015,"female","60-64","all_cause","hispanic",1476
"1899",2015,"female","60-64","all_cause","white",4065
"1900",2015,"male","60-64","all_cause","black",1259
"1901",2015,"male","60-64","all_cause","hispanic",2356
"1902",2015,"male","60-64","all_cause","white",6562
"1903",2015,"female","65-69","all_cause","black",850
"1904",2015,"female","65-69","all_cause","hispanic",1664
"1905",2015,"female","65-69","all_cause","white",5510
"1906",2015,"male","65-69","all_cause","black",1200
"1907",2015,"male","65-69","all_cause","hispanic",2225
"1908",2015,"male","65-69","all_cause","white",7920
"1909",2015,"female","70-74","all_cause","black",940
"1910",2015,"female","70-74","all_cause","hispanic",1748
"1911",2015,"female","70-74","all_cause","white",6424
"1912",2015,"male","70-74","all_cause","black",1030
"1913",2015,"male","70-74","all_cause","hispanic",2172
"1914",2015,"male","70-74","all_cause","white",8362
"1915",2015,"female","75-79","all_cause","black",987
"1916",2015,"female","75-79","all_cause","hispanic",2094
"1917",2015,"female","75-79","all_cause","white",7864
"1918",2015,"male","75-79","all_cause","black",1079
"1919",2015,"male","75-79","all_cause","hispanic",2212
"1920",2015,"male","75-79","all_cause","white",9017
"1921",2015,"female","80-84","all_cause","black",1042
"1922",2015,"female","80-84","all_cause","hispanic",2614
"1923",2015,"female","80-84","all_cause","white",10633
"1924",2015,"male","80-84","all_cause","black",932
"1925",2015,"male","80-84","all_cause","hispanic",2497
"1926",2015,"male","80-84","all_cause","white",10956
"1927",2015,"female","85-89","all_cause","black",1077
"1928",2015,"female","85-89","all_cause","hispanic",3095
"1929",2015,"female","85-89","all_cause","white",14539
"1930",2015,"male","85-89","all_cause","black",696
"1931",2015,"male","85-89","all_cause","hispanic",2301
"1932",2015,"male","85-89","all_cause","white",11987
"1933",2015,"female","90+","all_cause","black",1523
"1934",2015,"female","90+","all_cause","hispanic",3638
"1935",2015,"female","90+","all_cause","white",23966
"1936",2015,"male","90+","all_cause","black",579
"1937",2015,"male","90+","all_cause","hispanic",2056
"1938",2015,"male","90+","all_cause","white",13138
"1939",2016,"female","0-4","all_cause","black",148
"1940",2016,"female","0-4","all_cause","hispanic",545
"1941",2016,"female","0-4","all_cause","white",268
"1942",2016,"male","0-4","all_cause","black",153
"1943",2016,"male","0-4","all_cause","hispanic",681
"1944",2016,"male","0-4","all_cause","white",380
"1945",2016,"female","10-14","all_cause","black",13
"1946",2016,"female","10-14","all_cause","hispanic",52
"1947",2016,"female","10-14","all_cause","white",39
"1948",2016,"male","10-14","all_cause","black",13
"1949",2016,"male","10-14","all_cause","hispanic",84
"1950",2016,"male","10-14","all_cause","white",43
"1951",2016,"female","15-19","all_cause","black",32
"1952",2016,"female","15-19","all_cause","hispanic",150
"1953",2016,"female","15-19","all_cause","white",83
"1954",2016,"male","15-19","all_cause","black",90
"1955",2016,"male","15-19","all_cause","hispanic",401
"1956",2016,"male","15-19","all_cause","white",209
"1957",2016,"female","20-24","all_cause","black",53
"1958",2016,"female","20-24","all_cause","hispanic",215
"1959",2016,"female","20-24","all_cause","white",152
"1960",2016,"male","20-24","all_cause","black",218
"1961",2016,"male","20-24","all_cause","hispanic",761
"1962",2016,"male","20-24","all_cause","white",516
"1963",2016,"female","25-29","all_cause","black",78
"1964",2016,"female","25-29","all_cause","hispanic",244
"1965",2016,"female","25-29","all_cause","white",241
"1966",2016,"male","25-29","all_cause","black",243
"1967",2016,"male","25-29","all_cause","hispanic",818
"1968",2016,"male","25-29","all_cause","white",712
"1969",2016,"female","30-34","all_cause","black",110
"1970",2016,"female","30-34","all_cause","hispanic",276
"1971",2016,"female","30-34","all_cause","white",354
"1972",2016,"male","30-34","all_cause","black",240
"1973",2016,"male","30-34","all_cause","hispanic",678
"1974",2016,"male","30-34","all_cause","white",731
"1975",2016,"female","35-39","all_cause","black",116
"1976",2016,"female","35-39","all_cause","hispanic",349
"1977",2016,"female","35-39","all_cause","white",419
"1978",2016,"male","35-39","all_cause","black",237
"1979",2016,"male","35-39","all_cause","hispanic",835
"1980",2016,"male","35-39","all_cause","white",828
"1981",2016,"female","40-44","all_cause","black",193
"1982",2016,"female","40-44","all_cause","hispanic",479
"1983",2016,"female","40-44","all_cause","white",562
"1984",2016,"male","40-44","all_cause","black",275
"1985",2016,"male","40-44","all_cause","hispanic",995
"1986",2016,"male","40-44","all_cause","white",958
"1987",2016,"female","45-49","all_cause","black",302
"1988",2016,"female","45-49","all_cause","hispanic",709
"1989",2016,"female","45-49","all_cause","white",1119
"1990",2016,"male","45-49","all_cause","black",436
"1991",2016,"male","45-49","all_cause","hispanic",1276
"1992",2016,"male","45-49","all_cause","white",1700
"1993",2016,"female","5-9","all_cause","black",NA
"1994",2016,"female","5-9","all_cause","hispanic",69
"1995",2016,"female","5-9","all_cause","white",31
"1996",2016,"male","5-9","all_cause","black",14
"1997",2016,"male","5-9","all_cause","hispanic",72
"1998",2016,"male","5-9","all_cause","white",34
"1999",2016,"female","50-54","all_cause","black",489
"2000",2016,"female","50-54","all_cause","hispanic",978
"2001",2016,"female","50-54","all_cause","white",1894
"2002",2016,"male","50-54","all_cause","black",660
"2003",2016,"male","50-54","all_cause","hispanic",1890
"2004",2016,"male","50-54","all_cause","white",3172
"2005",2016,"female","55-59","all_cause","black",782
"2006",2016,"female","55-59","all_cause","hispanic",1298
"2007",2016,"female","55-59","all_cause","white",3067
"2008",2016,"male","55-59","all_cause","black",1024
"2009",2016,"male","55-59","all_cause","hispanic",2280
"2010",2016,"male","55-59","all_cause","white",4997
"2011",2016,"female","60-64","all_cause","black",878
"2012",2016,"female","60-64","all_cause","hispanic",1577
"2013",2016,"female","60-64","all_cause","white",4131
"2014",2016,"male","60-64","all_cause","black",1295
"2015",2016,"male","60-64","all_cause","hispanic",2386
"2016",2016,"male","60-64","all_cause","white",6863
"2017",2016,"female","65-69","all_cause","black",985
"2018",2016,"female","65-69","all_cause","hispanic",1682
"2019",2016,"female","65-69","all_cause","white",5578
"2020",2016,"male","65-69","all_cause","black",1238
"2021",2016,"male","65-69","all_cause","hispanic",2325
"2022",2016,"male","65-69","all_cause","white",8051
"2023",2016,"female","70-74","all_cause","black",868
"2024",2016,"female","70-74","all_cause","hispanic",1814
"2025",2016,"female","70-74","all_cause","white",6607
"2026",2016,"male","70-74","all_cause","black",1056
"2027",2016,"male","70-74","all_cause","hispanic",2279
"2028",2016,"male","70-74","all_cause","white",8514
"2029",2016,"female","75-79","all_cause","black",1002
"2030",2016,"female","75-79","all_cause","hispanic",2221
"2031",2016,"female","75-79","all_cause","white",7939
"2032",2016,"male","75-79","all_cause","black",1063
"2033",2016,"male","75-79","all_cause","hispanic",2348
"2034",2016,"male","75-79","all_cause","white",9362
"2035",2016,"female","80-84","all_cause","black",1045
"2036",2016,"female","80-84","all_cause","hispanic",2685
"2037",2016,"female","80-84","all_cause","white",10430
"2038",2016,"male","80-84","all_cause","black",1020
"2039",2016,"male","80-84","all_cause","hispanic",2446
"2040",2016,"male","80-84","all_cause","white",10674
"2041",2016,"female","85-89","all_cause","black",1064
"2042",2016,"female","85-89","all_cause","hispanic",3213
"2043",2016,"female","85-89","all_cause","white",14056
"2044",2016,"male","85-89","all_cause","black",760
"2045",2016,"male","85-89","all_cause","hispanic",2419
"2046",2016,"male","85-89","all_cause","white",11706
"2047",2016,"female","90+","all_cause","black",1444
"2048",2016,"female","90+","all_cause","hispanic",3829
"2049",2016,"female","90+","all_cause","white",23967
"2050",2016,"male","90+","all_cause","black",641
"2051",2016,"male","90+","all_cause","hispanic",2212
"2052",2016,"male","90+","all_cause","white",13236
"2053",2017,"female","0-4","all_cause","black",120
"2054",2017,"female","0-4","all_cause","hispanic",549
"2055",2017,"female","0-4","all_cause","white",219
"2056",2017,"male","0-4","all_cause","black",146
"2057",2017,"male","0-4","all_cause","hispanic",697
"2058",2017,"male","0-4","all_cause","white",316
"2059",2017,"female","10-14","all_cause","black",10
"2060",2017,"female","10-14","all_cause","hispanic",59
"2061",2017,"female","10-14","all_cause","white",38
"2062",2017,"male","10-14","all_cause","black",22
"2063",2017,"male","10-14","all_cause","hispanic",96
"2064",2017,"male","10-14","all_cause","white",56
"2065",2017,"female","15-19","all_cause","black",24
"2066",2017,"female","15-19","all_cause","hispanic",152
"2067",2017,"female","15-19","all_cause","white",61
"2068",2017,"male","15-19","all_cause","black",93
"2069",2017,"male","15-19","all_cause","hispanic",374
"2070",2017,"male","15-19","all_cause","white",190
"2071",2017,"female","20-24","all_cause","black",53
"2072",2017,"female","20-24","all_cause","hispanic",217
"2073",2017,"female","20-24","all_cause","white",160
"2074",2017,"male","20-24","all_cause","black",190
"2075",2017,"male","20-24","all_cause","hispanic",765
"2076",2017,"male","20-24","all_cause","white",491
"2077",2017,"female","25-29","all_cause","black",82
"2078",2017,"female","25-29","all_cause","hispanic",229
"2079",2017,"female","25-29","all_cause","white",243
"2080",2017,"male","25-29","all_cause","black",191
"2081",2017,"male","25-29","all_cause","hispanic",844
"2082",2017,"male","25-29","all_cause","white",713
"2083",2017,"female","30-34","all_cause","black",90
"2084",2017,"female","30-34","all_cause","hispanic",284
"2085",2017,"female","30-34","all_cause","white",321
"2086",2017,"male","30-34","all_cause","black",217
"2087",2017,"male","30-34","all_cause","hispanic",750
"2088",2017,"male","30-34","all_cause","white",727
"2089",2017,"female","35-39","all_cause","black",129
"2090",2017,"female","35-39","all_cause","hispanic",375
"2091",2017,"female","35-39","all_cause","white",453
"2092",2017,"male","35-39","all_cause","black",265
"2093",2017,"male","35-39","all_cause","hispanic",870
"2094",2017,"male","35-39","all_cause","white",832
"2095",2017,"female","40-44","all_cause","black",178
"2096",2017,"female","40-44","all_cause","hispanic",499
"2097",2017,"female","40-44","all_cause","white",581
"2098",2017,"male","40-44","all_cause","black",252
"2099",2017,"male","40-44","all_cause","hispanic",976
"2100",2017,"male","40-44","all_cause","white",969
"2101",2017,"female","45-49","all_cause","black",293
"2102",2017,"female","45-49","all_cause","hispanic",684
"2103",2017,"female","45-49","all_cause","white",1039
"2104",2017,"male","45-49","all_cause","black",466
"2105",2017,"male","45-49","all_cause","hispanic",1300
"2106",2017,"male","45-49","all_cause","white",1652
"2107",2017,"female","5-9","all_cause","black",13
"2108",2017,"female","5-9","all_cause","hispanic",50
"2109",2017,"female","5-9","all_cause","white",26
"2110",2017,"male","5-9","all_cause","black",15
"2111",2017,"male","5-9","all_cause","hispanic",71
"2112",2017,"male","5-9","all_cause","white",27
"2113",2017,"female","50-54","all_cause","black",479
"2114",2017,"female","50-54","all_cause","hispanic",978
"2115",2017,"female","50-54","all_cause","white",1760
"2116",2017,"male","50-54","all_cause","black",652
"2117",2017,"male","50-54","all_cause","hispanic",1891
"2118",2017,"male","50-54","all_cause","white",2836
"2119",2017,"female","55-59","all_cause","black",711
"2120",2017,"female","55-59","all_cause","hispanic",1299
"2121",2017,"female","55-59","all_cause","white",3041
"2122",2017,"male","55-59","all_cause","black",977
"2123",2017,"male","55-59","all_cause","hispanic",2387
"2124",2017,"male","55-59","all_cause","white",5000
"2125",2017,"female","60-64","all_cause","black",904
"2126",2017,"female","60-64","all_cause","hispanic",1636
"2127",2017,"female","60-64","all_cause","white",4219
"2128",2017,"male","60-64","all_cause","black",1273
"2129",2017,"male","60-64","all_cause","hispanic",2585
"2130",2017,"male","60-64","all_cause","white",6604
"2131",2017,"female","65-69","all_cause","black",1007
"2132",2017,"female","65-69","all_cause","hispanic",1806
"2133",2017,"female","65-69","all_cause","white",5446
"2134",2017,"male","65-69","all_cause","black",1380
"2135",2017,"male","65-69","all_cause","hispanic",2508
"2136",2017,"male","65-69","all_cause","white",8118
"2137",2017,"female","70-74","all_cause","black",903
"2138",2017,"female","70-74","all_cause","hispanic",1924
"2139",2017,"female","70-74","all_cause","white",6981
"2140",2017,"male","70-74","all_cause","black",1182
"2141",2017,"male","70-74","all_cause","hispanic",2320
"2142",2017,"male","70-74","all_cause","white",9231
"2143",2017,"female","75-79","all_cause","black",1030
"2144",2017,"female","75-79","all_cause","hispanic",2266
"2145",2017,"female","75-79","all_cause","white",8043
"2146",2017,"male","75-79","all_cause","black",1090
"2147",2017,"male","75-79","all_cause","hispanic",2568
"2148",2017,"male","75-79","all_cause","white",9539
"2149",2017,"female","80-84","all_cause","black",1110
"2150",2017,"female","80-84","all_cause","hispanic",2805
"2151",2017,"female","80-84","all_cause","white",10583
"2152",2017,"male","80-84","all_cause","black",1050
"2153",2017,"male","80-84","all_cause","hispanic",2552
"2154",2017,"male","80-84","all_cause","white",10633
"2155",2017,"female","85-89","all_cause","black",1053
"2156",2017,"female","85-89","all_cause","hispanic",3247
"2157",2017,"female","85-89","all_cause","white",13717
"2158",2017,"male","85-89","all_cause","black",749
"2159",2017,"male","85-89","all_cause","hispanic",2592
"2160",2017,"male","85-89","all_cause","white",12122
"2161",2017,"female","90+","all_cause","black",1610
"2162",2017,"female","90+","all_cause","hispanic",4216
"2163",2017,"female","90+","all_cause","white",24809
"2164",2017,"male","90+","all_cause","black",660
"2165",2017,"male","90+","all_cause","hispanic",2469
"2166",2017,"male","90+","all_cause","white",13420
"2167",2018,"female","0-4","all_cause","black",104
"2168",2018,"female","0-4","all_cause","hispanic",506
"2169",2018,"female","0-4","all_cause","white",248
"2170",2018,"male","0-4","all_cause","black",156
"2171",2018,"male","0-4","all_cause","hispanic",622
"2172",2018,"male","0-4","all_cause","white",320
"2173",2018,"female","10-14","all_cause","black",12
"2174",2018,"female","10-14","all_cause","hispanic",61
"2175",2018,"female","10-14","all_cause","white",36
"2176",2018,"male","10-14","all_cause","black",18
"2177",2018,"male","10-14","all_cause","hispanic",63
"2178",2018,"male","10-14","all_cause","white",44
"2179",2018,"female","15-19","all_cause","black",29
"2180",2018,"female","15-19","all_cause","hispanic",134
"2181",2018,"female","15-19","all_cause","white",93
"2182",2018,"male","15-19","all_cause","black",78
"2183",2018,"male","15-19","all_cause","hispanic",347
"2184",2018,"male","15-19","all_cause","white",193
"2185",2018,"female","20-24","all_cause","black",51
"2186",2018,"female","20-24","all_cause","hispanic",203
"2187",2018,"female","20-24","all_cause","white",189
"2188",2018,"male","20-24","all_cause","black",185
"2189",2018,"male","20-24","all_cause","hispanic",737
"2190",2018,"male","20-24","all_cause","white",408
"2191",2018,"female","25-29","all_cause","black",97
"2192",2018,"female","25-29","all_cause","hispanic",273
"2193",2018,"female","25-29","all_cause","white",231
"2194",2018,"male","25-29","all_cause","black",220
"2195",2018,"male","25-29","all_cause","hispanic",808
"2196",2018,"male","25-29","all_cause","white",665
"2197",2018,"female","30-34","all_cause","black",111
"2198",2018,"female","30-34","all_cause","hispanic",303
"2199",2018,"female","30-34","all_cause","white",349
"2200",2018,"male","30-34","all_cause","black",221
"2201",2018,"male","30-34","all_cause","hispanic",828
"2202",2018,"male","30-34","all_cause","white",779
"2203",2018,"female","35-39","all_cause","black",170
"2204",2018,"female","35-39","all_cause","hispanic",416
"2205",2018,"female","35-39","all_cause","white",477
"2206",2018,"male","35-39","all_cause","black",246
"2207",2018,"male","35-39","all_cause","hispanic",909
"2208",2018,"male","35-39","all_cause","white",906
"2209",2018,"female","40-44","all_cause","black",188
"2210",2018,"female","40-44","all_cause","hispanic",507
"2211",2018,"female","40-44","all_cause","white",511
"2212",2018,"male","40-44","all_cause","black",303
"2213",2018,"male","40-44","all_cause","hispanic",1000
"2214",2018,"male","40-44","all_cause","white",943
"2215",2018,"female","45-49","all_cause","black",277
"2216",2018,"female","45-49","all_cause","hispanic",697
"2217",2018,"female","45-49","all_cause","white",1021
"2218",2018,"male","45-49","all_cause","black",405
"2219",2018,"male","45-49","all_cause","hispanic",1360
"2220",2018,"male","45-49","all_cause","white",1593
"2221",2018,"female","5-9","all_cause","black",NA
"2222",2018,"female","5-9","all_cause","hispanic",49
"2223",2018,"female","5-9","all_cause","white",18
"2224",2018,"male","5-9","all_cause","black",10
"2225",2018,"male","5-9","all_cause","hispanic",68
"2226",2018,"male","5-9","all_cause","white",27
"2227",2018,"female","50-54","all_cause","black",461
"2228",2018,"female","50-54","all_cause","hispanic",973
"2229",2018,"female","50-54","all_cause","white",1627
"2230",2018,"male","50-54","all_cause","black",641
"2231",2018,"male","50-54","all_cause","hispanic",1958
"2232",2018,"male","50-54","all_cause","white",2665
"2233",2018,"female","55-59","all_cause","black",713
"2234",2018,"female","55-59","all_cause","hispanic",1323
"2235",2018,"female","55-59","all_cause","white",2824
"2236",2018,"male","55-59","all_cause","black",1043
"2237",2018,"male","55-59","all_cause","hispanic",2456
"2238",2018,"male","55-59","all_cause","white",4806
"2239",2018,"female","60-64","all_cause","black",930
"2240",2018,"female","60-64","all_cause","hispanic",1651
"2241",2018,"female","60-64","all_cause","white",4016
"2242",2018,"male","60-64","all_cause","black",1363
"2243",2018,"male","60-64","all_cause","hispanic",2723
"2244",2018,"male","60-64","all_cause","white",6664
"2245",2018,"female","65-69","all_cause","black",1022
"2246",2018,"female","65-69","all_cause","hispanic",1840
"2247",2018,"female","65-69","all_cause","white",5258
"2248",2018,"male","65-69","all_cause","black",1386
"2249",2018,"male","65-69","all_cause","hispanic",2616
"2250",2018,"male","65-69","all_cause","white",8093
"2251",2018,"female","70-74","all_cause","black",969
"2252",2018,"female","70-74","all_cause","hispanic",2061
"2253",2018,"female","70-74","all_cause","white",6960
"2254",2018,"male","70-74","all_cause","black",1218
"2255",2018,"male","70-74","all_cause","hispanic",2544
"2256",2018,"male","70-74","all_cause","white",9373
"2257",2018,"female","75-79","all_cause","black",1076
"2258",2018,"female","75-79","all_cause","hispanic",2370
"2259",2018,"female","75-79","all_cause","white",8237
"2260",2018,"male","75-79","all_cause","black",1090
"2261",2018,"male","75-79","all_cause","hispanic",2485
"2262",2018,"male","75-79","all_cause","white",9919
"2263",2018,"female","80-84","all_cause","black",1147
"2264",2018,"female","80-84","all_cause","hispanic",2840
"2265",2018,"female","80-84","all_cause","white",10382
"2266",2018,"male","80-84","all_cause","black",1136
"2267",2018,"male","80-84","all_cause","hispanic",2713
"2268",2018,"male","80-84","all_cause","white",10825
"2269",2018,"female","85-89","all_cause","black",1060
"2270",2018,"female","85-89","all_cause","hispanic",3314
"2271",2018,"female","85-89","all_cause","white",13178
"2272",2018,"male","85-89","all_cause","black",803
"2273",2018,"male","85-89","all_cause","hispanic",2622
"2274",2018,"male","85-89","all_cause","white",11830
"2275",2018,"female","90+","all_cause","black",1484
"2276",2018,"female","90+","all_cause","hispanic",4492
"2277",2018,"female","90+","all_cause","white",24068
"2278",2018,"male","90+","all_cause","black",678
"2279",2018,"male","90+","all_cause","hispanic",2564
"2280",2018,"male","90+","all_cause","white",13231
"2281",2019,"female","0-4","all_cause","black",NA
"2282",2019,"female","0-4","all_cause","hispanic",503
"2283",2019,"female","0-4","all_cause","white",250
"2284",2019,"male","0-4","all_cause","black",146
"2285",2019,"male","0-4","all_cause","hispanic",644
"2286",2019,"male","0-4","all_cause","white",300
"2287",2019,"female","10-14","all_cause","black",NA
"2288",2019,"female","10-14","all_cause","hispanic",63
"2289",2019,"female","10-14","all_cause","white",31
"2290",2019,"male","10-14","all_cause","black",13
"2291",2019,"male","10-14","all_cause","hispanic",83
"2292",2019,"male","10-14","all_cause","white",51
"2293",2019,"female","15-19","all_cause","black",33
"2294",2019,"female","15-19","all_cause","hispanic",124
"2295",2019,"female","15-19","all_cause","white",81
"2296",2019,"male","15-19","all_cause","black",92
"2297",2019,"male","15-19","all_cause","hispanic",351
"2298",2019,"male","15-19","all_cause","white",172
"2299",2019,"female","20-24","all_cause","black",66
"2300",2019,"female","20-24","all_cause","hispanic",217
"2301",2019,"female","20-24","all_cause","white",162
"2302",2019,"male","20-24","all_cause","black",171
"2303",2019,"male","20-24","all_cause","hispanic",769
"2304",2019,"male","20-24","all_cause","white",424
"2305",2019,"female","25-29","all_cause","black",71
"2306",2019,"female","25-29","all_cause","hispanic",266
"2307",2019,"female","25-29","all_cause","white",216
"2308",2019,"male","25-29","all_cause","black",255
"2309",2019,"male","25-29","all_cause","hispanic",901
"2310",2019,"male","25-29","all_cause","white",707
"2311",2019,"female","30-34","all_cause","black",117
"2312",2019,"female","30-34","all_cause","hispanic",297
"2313",2019,"female","30-34","all_cause","white",379
"2314",2019,"male","30-34","all_cause","black",255
"2315",2019,"male","30-34","all_cause","hispanic",896
"2316",2019,"male","30-34","all_cause","white",793
"2317",2019,"female","35-39","all_cause","black",144
"2318",2019,"female","35-39","all_cause","hispanic",413
"2319",2019,"female","35-39","all_cause","white",480
"2320",2019,"male","35-39","all_cause","black",285
"2321",2019,"male","35-39","all_cause","hispanic",951
"2322",2019,"male","35-39","all_cause","white",944
"2323",2019,"female","40-44","all_cause","black",200
"2324",2019,"female","40-44","all_cause","hispanic",571
"2325",2019,"female","40-44","all_cause","white",543
"2326",2019,"male","40-44","all_cause","black",309
"2327",2019,"male","40-44","all_cause","hispanic",1086
"2328",2019,"male","40-44","all_cause","white",987
"2329",2019,"female","45-49","all_cause","black",273
"2330",2019,"female","45-49","all_cause","hispanic",735
"2331",2019,"female","45-49","all_cause","white",925
"2332",2019,"male","45-49","all_cause","black",409
"2333",2019,"male","45-49","all_cause","hispanic",1432
"2334",2019,"male","45-49","all_cause","white",1530
"2335",2019,"female","5-9","all_cause","black",15
